$id,title,description,price,status,serviceRequest
2b900f05-8540-4482-8eaa-f8eeccae3980,Urgent Vacuum carpets in the bathroom,"Vacuum all carpeted areas. Location: bathroom, Quantity: several, Type: urgent.",133.57,in progress,5686360b-9ef0-4b30-8e8b-cfa00f54fe1d
bc33b2ff-fab2-4e2a-97ee-d5f1ca6fe161,Urgent Vacuum carpets in the balcony,"Vacuum all carpeted areas. Location: balcony, Quantity: multiple, Type: urgent.",97.95,completed,5686360b-9ef0-4b30-8e8b-cfa00f54fe1d
d5bc54fd-be0e-46a5-9701-dda15b153949,Standard Trim hedges in the bedroom,"Trim and shape all garden hedges. Location: bedroom, Quantity: 5, Type: standard.",51.28,in progress,2b535daf-52c5-4167-91ed-6f828cbb4814
8da8d958-d9f7-41b2-9474-d5c60392b09d,Full Weeding in the bedroom,"Remove all weeds from flower beds. Location: bedroom, Quantity: 2, Type: full.",178.79,completed,2b535daf-52c5-4167-91ed-6f828cbb4814
38f44a5c-0140-4f58-a480-091bfded2b62,Urgent Fix door frame in the bedroom,"Repair broken door frame. Location: bedroom, Quantity: 4, Type: urgent.",172.96,in progress,00466505-766d-46d7-93de-96af7a0fdd8c
2b3065b3-1819-430d-a98a-15c08b3de334,Standard Install shelves in the bathroom,"Install two wooden wall shelves. Location: bathroom, Quantity: multiple, Type: standard.",236.26,in progress,00466505-766d-46d7-93de-96af7a0fdd8c
311022a8-784e-4b6b-813a-f3b4bbd65afe,Standard Install shelves in the balcony,"Install two wooden wall shelves. Location: balcony, Quantity: 5, Type: standard.",81.92,completed,00466505-766d-46d7-93de-96af7a0fdd8c
b864527e-cbfe-4af5-8eb5-64752b97dd03,Full Weeding in the bedroom,"Remove all weeds from flower beds. Location: bedroom, Quantity: 5, Type: full.",84.97,in progress,6ecc6563-b7d3-4b15-b7f1-f9351d88711c
9febb4d9-05df-4cf8-9812-5db1f22514ec,Basic Weeding in the bathroom,"Remove all weeds from flower beds. Location: bathroom, Quantity: 5, Type: basic.",183.05,in progress,6ecc6563-b7d3-4b15-b7f1-f9351d88711c
f06a1778-4105-45ed-876e-e728b8262f1c,Emergency Fix circuit breaker in the bedroom,"Diagnose and repair faulty breaker. Location: bedroom, Quantity: 2, Type: emergency.",67.46,completed,a8937c05-9d8b-492f-add1-daa674e0f018
33d7c6c2-9a47-49f1-80d3-ba9c8204fd7e,Emergency Lighting setup in the rooftop,"Install new ceiling lights. Location: rooftop, Quantity: several, Type: emergency.",58.31,in progress,a8937c05-9d8b-492f-add1-daa674e0f018
6fd60734-785b-483a-8e7c-7f3a6e89e018,Full Fix leaking sink in the backyard,"Identify and repair kitchen sink leak. Location: backyard, Quantity: 5, Type: full.",122.96,in progress,15943027-112a-4882-a1eb-7ca11a51bc27
257f6d22-f9ad-4ac2-8240-b943ab394775,Deep Install shower in the bathroom,"Install and test new shower system. Location: bathroom, Quantity: 3, Type: deep.",40.2,completed,15943027-112a-4882-a1eb-7ca11a51bc27
4851d1b4-1983-4e9f-8ba1-7e4c8153bb4a,Emergency Install power socket in the garage,"Install and test a new wall socket. Location: garage, Quantity: 2, Type: emergency.",147.01,in progress,61702ff1-691a-4841-8651-ca2ea8d08ca0
aa3ddc36-500e-4ebd-98c6-0b697afd1e34,Standard Fix circuit breaker in the kitchen,"Diagnose and repair faulty breaker. Location: kitchen, Quantity: 3, Type: standard.",127.14,in progress,61702ff1-691a-4841-8651-ca2ea8d08ca0
ae160796-360f-41ba-9df8-520dabdf5a9b,Standard Install shower in the rooftop,"Install and test new shower system. Location: rooftop, Quantity: 5, Type: standard.",234.33,completed,fcad9fdf-e792-49a1-9306-59abb3411289
b886b8a5-1ffd-4ae9-8508-38c6120f7f9d,Emergency Install shower in the backyard,"Install and test new shower system. Location: backyard, Quantity: 4, Type: emergency.",97.47,completed,fcad9fdf-e792-49a1-9306-59abb3411289
3f15b8f0-66a7-40ca-977b-067953c444ec,Deep Assemble cabinet in the bedroom,"Assemble and mount wooden cabinet. Location: bedroom, Quantity: 1, Type: deep.",74.85,in progress,23858360-489c-4983-b32e-a631cf4355bb
a4319e3d-978e-42d2-8266-08d2c30307cc,Basic Fix door frame in the living room,"Repair broken door frame. Location: living room, Quantity: multiple, Type: basic.",102.48,completed,23858360-489c-4983-b32e-a631cf4355bb
147ce1d8-0ef8-4b3a-b1a7-14c24a49d57a,Emergency Install power socket in the bedroom,"Install and test a new wall socket. Location: bedroom, Quantity: 5, Type: emergency.",116.78,in progress,8c0cd46f-cf0d-4dfe-9a37-0bc1f6c78d5d
b0a1d616-30c1-4155-8a97-8aadae2ef611,Advanced Install power socket in the garage,"Install and test a new wall socket. Location: garage, Quantity: 4, Type: advanced.",146.84,in progress,8c0cd46f-cf0d-4dfe-9a37-0bc1f6c78d5d
8a89776d-fcd2-401a-897a-845ea477d39d,Emergency Fix leaking sink in the bedroom,"Identify and repair kitchen sink leak. Location: bedroom, Quantity: multiple, Type: emergency.",80.76,in progress,4137e5d4-f0ca-4010-ad51-39b18cb5d093
a613ebde-761a-4732-a808-62951be75a74,Deep Install shower in the garage,"Install and test new shower system. Location: garage, Quantity: multiple, Type: deep.",77.21,in progress,4137e5d4-f0ca-4010-ad51-39b18cb5d093
734a9afe-e383-4dd8-8f58-f78cff9dafb3,Standard Install shelves in the bedroom,"Install two wooden wall shelves. Location: bedroom, Quantity: 4, Type: standard.",78.79,completed,b35d7e91-7f77-4a3a-88b0-a3bfef381186
ec83b031-0758-4202-8198-413d0bfe8a1c,Basic Assemble cabinet in the rooftop,"Assemble and mount wooden cabinet. Location: rooftop, Quantity: several, Type: basic.",174.29,completed,b35d7e91-7f77-4a3a-88b0-a3bfef381186
b30ccb8d-2005-47bd-ab4d-fdef951dfea5,Urgent Unclog drain in the bedroom,"Unclog blocked bathroom drain. Location: bedroom, Quantity: 2, Type: urgent.",174.74,in progress,28f184b9-dee7-4782-8871-42231ecb6d56
3d87cb8b-dfe4-4217-8a97-b2ed551ea8a0,Advanced Unclog drain in the kitchen,"Unclog blocked bathroom drain. Location: kitchen, Quantity: multiple, Type: advanced.",83.56,completed,28f184b9-dee7-4782-8871-42231ecb6d56
0cdd2a39-12e1-4a52-874d-ac943d3a31ac,Basic Fix leaking sink in the balcony,"Identify and repair kitchen sink leak. Location: balcony, Quantity: 3, Type: basic.",237.6,in progress,28f184b9-dee7-4782-8871-42231ecb6d56
de3a2a07-d209-4740-951a-f1c56186fbe0,Emergency Vacuum carpets in the bedroom,"Vacuum all carpeted areas. Location: bedroom, Quantity: several, Type: emergency.",232.2,completed,492bd05e-fc91-48bc-88c1-377c1eb563fa
7aa8417b-3f7e-42fd-a524-d0057a998562,Full Window cleaning in the backyard,"Clean all windows inside and out. Location: backyard, Quantity: 1, Type: full.",147.93,in progress,492bd05e-fc91-48bc-88c1-377c1eb563fa
05a1be7e-363e-4847-ab00-f758d4dab4a3,Standard Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: several, Type: standard.",233.93,completed,492bd05e-fc91-48bc-88c1-377c1eb563fa
66010fdf-458c-4775-99ed-0535d903868e,Advanced Lighting setup in the backyard,"Install new ceiling lights. Location: backyard, Quantity: 4, Type: advanced.",86.6,in progress,10b4720d-f7b2-4284-a2f2-2e92ee030ddc
d71774d4-3d0c-4045-bdf7-d99e05d8b7e6,Deep Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: 3, Type: deep.",93.19,in progress,10b4720d-f7b2-4284-a2f2-2e92ee030ddc
753ec279-6745-44e1-b1d1-ce428a7cc2be,Advanced Unclog drain in the garage,"Unclog blocked bathroom drain. Location: garage, Quantity: 3, Type: advanced.",61.83,completed,b127ae1c-bbdc-4c16-86d6-9b661a5a5d73
11f6561b-4b4b-45b2-9edc-1a92628507d0,Basic Fix leaking sink in the rooftop,"Identify and repair kitchen sink leak. Location: rooftop, Quantity: 4, Type: basic.",109.22,completed,b127ae1c-bbdc-4c16-86d6-9b661a5a5d73
00d7e1b2-98c5-4f40-93f8-61668b40787c,Advanced Lighting setup in the rooftop,"Install new ceiling lights. Location: rooftop, Quantity: multiple, Type: advanced.",107.37,completed,c704054f-b1b5-4f84-a036-05d351e99684
1a7bee0f-e4a8-4a9d-aeb0-33f1fdef9d02,Emergency Install power socket in the living room,"Install and test a new wall socket. Location: living room, Quantity: several, Type: emergency.",240.94,completed,c704054f-b1b5-4f84-a036-05d351e99684
4cedb9a4-af02-483a-943f-f446d90062f3,Standard Lighting setup in the rooftop,"Install new ceiling lights. Location: rooftop, Quantity: 3, Type: standard.",244.06,in progress,c704054f-b1b5-4f84-a036-05d351e99684
857d2444-dea1-417c-bbfb-b86da4e7a17d,Deep Lawn mowing in the kitchen,"Mow the entire front and backyard. Location: kitchen, Quantity: 2, Type: deep.",72.62,in progress,8930488c-34fb-4ee9-a8b8-300d4aae8485
6aa3a1ba-e9cd-40d4-b8b0-043512f1c0c3,Standard Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: 5, Type: standard.",226.32,in progress,8930488c-34fb-4ee9-a8b8-300d4aae8485
3ce14fda-24f9-420c-80d0-4f12c028bafd,Standard Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 3, Type: standard.",146.56,in progress,8930488c-34fb-4ee9-a8b8-300d4aae8485
da15c71c-b5b6-4a0d-bff9-5ef14db2db5e,Urgent Fix circuit breaker in the living room,"Diagnose and repair faulty breaker. Location: living room, Quantity: 4, Type: urgent.",126.06,completed,fbebd8e9-881f-490a-90de-e71ea012949c
d97e6539-b2c9-43f4-9f74-264e6e73a9f4,Emergency Lighting setup in the backyard,"Install new ceiling lights. Location: backyard, Quantity: 3, Type: emergency.",222.28,in progress,fbebd8e9-881f-490a-90de-e71ea012949c
dceb6878-5283-4141-99a8-c5037e652b07,Advanced Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: 5, Type: advanced.",149.97,in progress,f6846e1d-ffec-456d-bb24-a964b5c4cdc2
ccfda467-6284-4802-b21e-7b47aa52a8c9,Urgent Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 3, Type: urgent.",176.6,completed,f6846e1d-ffec-456d-bb24-a964b5c4cdc2
b86884fd-b635-4ff4-8b0a-c8564f74492e,Basic Trim hedges in the living room,"Trim and shape all garden hedges. Location: living room, Quantity: 3, Type: basic.",221.35,completed,f6846e1d-ffec-456d-bb24-a964b5c4cdc2
41888cc4-b812-47a3-9ddc-39d3751f88d7,Emergency Window cleaning in the bedroom,"Clean all windows inside and out. Location: bedroom, Quantity: 1, Type: emergency.",137.46,in progress,6f89a1e0-1441-4c45-9145-36781c8fcc40
dd389694-dbad-41c8-960a-693cd57641c6,Standard Vacuum carpets in the backyard,"Vacuum all carpeted areas. Location: backyard, Quantity: 5, Type: standard.",216.04,completed,6f89a1e0-1441-4c45-9145-36781c8fcc40
9dbb3ad9-2c6c-4587-9a2c-06a3d8385f78,Deep Vacuum carpets in the bedroom,"Vacuum all carpeted areas. Location: bedroom, Quantity: 3, Type: deep.",234.08,completed,6f89a1e0-1441-4c45-9145-36781c8fcc40
d9f651ed-8351-4dc2-ab33-2b9494295003,Full Window cleaning in the kitchen,"Clean all windows inside and out. Location: kitchen, Quantity: 3, Type: full.",183.88,in progress,27aa114a-7c55-43c6-909f-0bb9797e9622
00f5f9c0-064d-4929-9fe7-c54a83bcd255,Basic Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: 4, Type: basic.",247.21,completed,27aa114a-7c55-43c6-909f-0bb9797e9622
310edb54-a9ee-49c3-8ddd-2752f4f0d3b1,Advanced Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: 2, Type: advanced.",179.5,in progress,246ac9e6-5cf0-489b-9cec-4d3047034812
1b74f83e-849c-4d9b-bdaa-8e00540fd591,Full Clean bathroom in the kitchen,"Disinfect and clean all bathroom surfaces. Location: kitchen, Quantity: 3, Type: full.",76.96,in progress,246ac9e6-5cf0-489b-9cec-4d3047034812
d690410d-e7ec-4aaa-a571-2707e6fcf2a6,Urgent Clean bathroom in the garage,"Disinfect and clean all bathroom surfaces. Location: garage, Quantity: 5, Type: urgent.",91.27,in progress,246ac9e6-5cf0-489b-9cec-4d3047034812
6b7e1195-a951-4219-ab11-8235af7ab2eb,Urgent Assemble cabinet in the living room,"Assemble and mount wooden cabinet. Location: living room, Quantity: 4, Type: urgent.",92.44,in progress,897a6f50-bd7b-437a-9c8f-71ea5b6761bc
81288dd9-9515-40c4-b737-3cbe9c73e84c,Full Install shelves in the rooftop,"Install two wooden wall shelves. Location: rooftop, Quantity: 3, Type: full.",146.85,completed,897a6f50-bd7b-437a-9c8f-71ea5b6761bc
918b9c48-d7df-4bb0-acad-397784baac9e,Full Assemble cabinet in the balcony,"Assemble and mount wooden cabinet. Location: balcony, Quantity: 5, Type: full.",238.93,in progress,897a6f50-bd7b-437a-9c8f-71ea5b6761bc
ad1df40d-9883-45b6-9db4-121f37e725a1,Emergency Clean bathroom in the bedroom,"Disinfect and clean all bathroom surfaces. Location: bedroom, Quantity: several, Type: emergency.",94.39,in progress,2a6d2d01-fabf-4d0a-a3a4-a34b4f2249fb
446160f4-b80b-4da2-8013-efbd6edbc2ed,Scheduled Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: 1, Type: scheduled.",122.39,completed,2a6d2d01-fabf-4d0a-a3a4-a34b4f2249fb
043f6c50-ed69-464c-a72a-6dc025383bec,Full Install shelves in the balcony,"Install two wooden wall shelves. Location: balcony, Quantity: 1, Type: full.",130.24,completed,21b47147-0a7f-4431-9e2d-bc1c4e1d0075
8f02989d-3463-4520-8166-f12c54b0186f,Emergency Fix door frame in the bedroom,"Repair broken door frame. Location: bedroom, Quantity: 4, Type: emergency.",209.24,in progress,21b47147-0a7f-4431-9e2d-bc1c4e1d0075
cace1e27-af7e-49fd-bef6-458773190fc9,Urgent Fix door frame in the balcony,"Repair broken door frame. Location: balcony, Quantity: 1, Type: urgent.",72.05,in progress,18b4001c-b1b6-43a7-b002-4f7a19c1888a
35a53448-9dc2-4465-9dd3-34a269784bdf,Deep Assemble cabinet in the bathroom,"Assemble and mount wooden cabinet. Location: bathroom, Quantity: 5, Type: deep.",113.65,in progress,18b4001c-b1b6-43a7-b002-4f7a19c1888a
b5707519-97d6-4920-9ed5-2300100f8e8a,Deep Trim hedges in the kitchen,"Trim and shape all garden hedges. Location: kitchen, Quantity: 5, Type: deep.",214.47,in progress,732f721a-efa8-4311-9ed7-1e33744f2e16
34146969-58fe-4272-8d6c-8705c68fbe10,Scheduled Trim hedges in the garage,"Trim and shape all garden hedges. Location: garage, Quantity: 4, Type: scheduled.",42.52,completed,732f721a-efa8-4311-9ed7-1e33744f2e16
6c813169-7be4-442e-ac63-d682e150ada1,Deep Weeding in the bedroom,"Remove all weeds from flower beds. Location: bedroom, Quantity: 2, Type: deep.",244.64,completed,732f721a-efa8-4311-9ed7-1e33744f2e16
31a93047-0287-4fd1-abbe-fecd9b506705,Emergency Window cleaning in the living room,"Clean all windows inside and out. Location: living room, Quantity: 2, Type: emergency.",187.25,in progress,0417f53f-c448-4e14-96b6-814f4fc1b0ea
9497183c-d05b-4b3d-ab58-8ce07f9c4dc0,Full Window cleaning in the balcony,"Clean all windows inside and out. Location: balcony, Quantity: 1, Type: full.",84.99,completed,0417f53f-c448-4e14-96b6-814f4fc1b0ea
b140f604-cd88-4fcc-81a8-3eb64e06e143,Full Clean bathroom in the kitchen,"Disinfect and clean all bathroom surfaces. Location: kitchen, Quantity: 4, Type: full.",46.66,in progress,0417f53f-c448-4e14-96b6-814f4fc1b0ea
5ca58947-f01b-45a9-aa1b-3f62ad924446,Standard Lawn mowing in the balcony,"Mow the entire front and backyard. Location: balcony, Quantity: 3, Type: standard.",214.98,in progress,af19c568-f5cc-415e-9138-ab661c5ced21
97d3cf0f-53ee-4874-9327-406662175c74,Standard Lawn mowing in the garage,"Mow the entire front and backyard. Location: garage, Quantity: 3, Type: standard.",200.94,in progress,af19c568-f5cc-415e-9138-ab661c5ced21
567f6f20-7429-4020-b45c-6d193b66d100,Deep Clean bathroom in the kitchen,"Disinfect and clean all bathroom surfaces. Location: kitchen, Quantity: 1, Type: deep.",184.97,in progress,bffbd6e1-3b67-4df0-93e4-be74764c4152
8301bf13-8971-4b36-995d-004027fef832,Basic Clean bathroom in the garage,"Disinfect and clean all bathroom surfaces. Location: garage, Quantity: several, Type: basic.",203.16,in progress,bffbd6e1-3b67-4df0-93e4-be74764c4152
869fc537-4d57-4236-ae3a-8b8b16d8fee1,Deep Window cleaning in the rooftop,"Clean all windows inside and out. Location: rooftop, Quantity: 5, Type: deep.",151.82,in progress,bffbd6e1-3b67-4df0-93e4-be74764c4152
5ad8ae4f-06c4-4023-b22d-c9682628b878,Advanced Clean bathroom in the living room,"Disinfect and clean all bathroom surfaces. Location: living room, Quantity: 2, Type: advanced.",99.54,in progress,65b931a6-ac94-4b20-8e38-b0aaeccb4959
7149a2c0-5c26-4c04-a055-dda0103b45ee,Advanced Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: 2, Type: advanced.",244.81,completed,65b931a6-ac94-4b20-8e38-b0aaeccb4959
df70c34f-9e2b-4a8e-806c-076eead23ae9,Urgent Window cleaning in the bathroom,"Clean all windows inside and out. Location: bathroom, Quantity: 4, Type: urgent.",106.2,in progress,65b931a6-ac94-4b20-8e38-b0aaeccb4959
1f489fd0-9687-4b14-81a7-eab334858ce2,Urgent Install shower in the balcony,"Install and test new shower system. Location: balcony, Quantity: multiple, Type: urgent.",63.98,completed,998d8c74-27ac-4f47-af23-1f17233a8263
52dd5bd3-7586-4b95-ba78-95b461b0026a,Deep Fix leaking sink in the bathroom,"Identify and repair kitchen sink leak. Location: bathroom, Quantity: 4, Type: deep.",71.62,in progress,998d8c74-27ac-4f47-af23-1f17233a8263
04c59420-dc05-43ca-acfb-19fb064613f8,Basic Install shower in the rooftop,"Install and test new shower system. Location: rooftop, Quantity: 4, Type: basic.",172.91,completed,998d8c74-27ac-4f47-af23-1f17233a8263
3a723f47-75fa-4acc-a480-e21b7ee0c5b5,Emergency Unclog drain in the garage,"Unclog blocked bathroom drain. Location: garage, Quantity: 4, Type: emergency.",144.47,completed,96d50f14-2321-44a0-9132-5c5590b94082
1609a491-f7b4-4541-a573-8df81c0b980f,Standard Unclog drain in the balcony,"Unclog blocked bathroom drain. Location: balcony, Quantity: multiple, Type: standard.",83.38,in progress,96d50f14-2321-44a0-9132-5c5590b94082
7f574f2f-2daf-4c6f-b21b-890dd75669be,Urgent Trim hedges in the bedroom,"Trim and shape all garden hedges. Location: bedroom, Quantity: 1, Type: urgent.",67.8,completed,6153d4e9-04e7-4623-be77-4b798270bc47
26785d22-2280-4f2d-b030-859e95e258ff,Scheduled Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 2, Type: scheduled.",229.6,completed,6153d4e9-04e7-4623-be77-4b798270bc47
d331d73e-353a-4880-bc16-8f7c24971a0c,Scheduled Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: multiple, Type: scheduled.",191.1,completed,ec31ed55-d37f-435b-85bf-51ae1be1c303
ef133154-7bb3-4028-b9a2-f3dfeaa687cd,Urgent Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: several, Type: urgent.",67.74,in progress,ec31ed55-d37f-435b-85bf-51ae1be1c303
ffda6475-1431-4e72-a80c-69cb167d8c68,Emergency Lighting setup in the rooftop,"Install new ceiling lights. Location: rooftop, Quantity: multiple, Type: emergency.",42.86,completed,ec31ed55-d37f-435b-85bf-51ae1be1c303
0afa9d26-f30e-421f-8b5c-11103439d674,Deep Fix circuit breaker in the bathroom,"Diagnose and repair faulty breaker. Location: bathroom, Quantity: 5, Type: deep.",126.81,completed,fe4009a9-2ca0-44ef-8a00-e53388855fb8
84589408-cb05-4455-8708-0916fb5e9e9f,Full Install power socket in the kitchen,"Install and test a new wall socket. Location: kitchen, Quantity: 1, Type: full.",145.19,in progress,fe4009a9-2ca0-44ef-8a00-e53388855fb8
